id,RhythmScore,AudioLoudness,VocalContent,AcousticQuality,InstrumentalScore,LivePerformanceLikelihood,MoodScore,TrackDurationMs,Energy,BeatsPerMinute
1996,0.57167892,-7.735554819,0.0235,0.45152344,0.087100546,0.076657864,0.331178964,232596.5742,0.826333333,127.44086
1997,0.975,-3.943177576,0.110815726,0.425516074,1.07e-06,0.191188215,0.874451574,342874.955,0.262533333,109.65374
1998,0.806767697,-8.636854794,0.0235,5.36e-06,1.07e-06,0.084549206,0.496916802,250967.4821,0.9198,111.6432
1999,0.56345174,-4.715852827,0.03287734,0.0134285,1.07e-06,0.265885364,0.570905265,331086.8712,0.4512,116.55694
2000,0.858921531,-6.869692483,0.0235,0.471628154,1.07e-06,0.030113448,0.405634365,336921.0635,0.869266667,89.50967
2001,0.652527758,-11.74986231,0.047774726,5.36e-06,0.428501049,0.096059311,0.342377122,244714.6935,0.3364,109.96088
2002,0.564898818,-1.357,0.074273202,0.203625298,0.162516082,0.063978142,0.503025409,222675.9796,0.586933333,192.19097
2003,0.454433448,-6.527333894,0.089947191,0.286477499,0.331623487,0.245915589,0.527034098,182576.6388,0.002466667,147.41117
2004,0.652912886,-11.32017769,0.059838778,0.618712426,1.07e-06,0.0243,0.788340461,210876.8875,0.852,104.55284
2005,0.342780217,-11.93770644,0.050106978,0.153596305,0.101834784,0.0243,0.550155695,320057.9132,0.586866667,109.66999
2006,0.478518013,-1.357,0.094737272,0.45159769,0.416909549,0.0243,0.849604476,274846.2616,0.484933333,120.3092
2007,0.834142297,-7.912297844,0.0235,0.396595052,0.037791297,0.290818087,0.276959802,176825.9071,0.625466667,111.38742
2008,0.655820641,-4.657099803,0.0235,0.908000451,0.279525781,0.053275379,0.848565229,277811.6726,0.1388,114.28487
2009,0.556460222,-7.811659362,0.058492029,0.392544727,0.352813836,0.145088591,0.630911108,250965.9029,0.1322,109.6058
2010,0.487947475,-9.891593306,0.117780232,0.254419151,1.07e-06,0.0243,0.895294135,239995.9102,0.6574,160.92127
2011,0.534521042,-1.585081048,0.116849127,0.099333562,0.122060294,0.490175216,0.660157384,270793.3149,0.637333333,118.77454
2012,0.682917207,-12.24355414,0.077881086,0.111809835,0.10678618,0.050109813,0.402811129,311521.5574,0.7868,117.37865
2013,0.737471579,-9.674731207,0.0235,0.236623234,0.106937884,0.064138877,0.534390195,166796.9026,0.6076,113.98006
2014,0.572049648,-1.357,0.180715762,0.596794408,0.077813894,0.288095279,0.474916704,386596.4238,0.3118,140.16757
2015,0.569695943,-5.879808753,0.0235,0.168636538,0.069884307,0.182400462,0.667777999,144871.4143,0.296866667,119.86809
2016,0.642360495,-6.882957752,0.091356311,0.365095277,0.192505794,0.096763157,0.666450386,283525.1554,0.366866667,138.63652
2017,0.538070373,-11.07958863,0.183530692,0.160898698,0.151425358,0.0243,0.5249084,271054.9759,0.7578,168.12266
2018,0.390660582,-7.676979496,0.179964648,5.36e-06,1.07e-06,0.175566285,0.436908636,332911.8128,0.586466667,152.11199
2019,0.474734218,-8.532506671,0.135589238,0.103839687,1.07e-06,0.335412071,0.978,230439.4043,0.590066667,107.36248
2020,0.385877742,-3.57289345,0.156918687,0.385569286,0.012985031,0.204540369,0.622681053,198155.1145,0.658466667,123.78435
2021,0.388824925,-10.60949994,0.081555384,5.36e-06,0.262490661,0.304855596,0.464523377,260842.9908,0.454466667,127.35055
2022,0.531591921,-5.622285469,0.0235,0.325460862,0.193036051,0.281808526,0.238544347,230944.3619,0.879666667,54.96856
2023,0.493098778,-12.05147866,0.073909881,5.36e-06,0.144859807,0.281857996,0.049066156,232393.2473,0.739,153.14117
2024,0.35573859,-5.352538008,0.026680365,0.068554831,0.261312042,0.185800585,0.742635034,228888.9077,0.490066667,150.16721
2025,0.729957833,-4.187763049,0.161716578,0.712919801,0.258935635,0.0243,0.799549695,221627.9005,0.564666667,143.51233
2026,0.506927077,-11.83958917,0.180735277,5.36e-06,1.07e-06,0.0243,0.794863236,231203.6381,0.904333333,83.18071
2027,0.856013393,-10.44596667,0.0235,5.36e-06,0.190904241,0.242701674,0.867412683,288098.8586,0.7394,116.41495
2028,0.738838027,-1.357,0.124896451,0.287083246,0.259814308,0.178065107,0.682665901,334816.4131,0.746333333,110.23622
2029,0.743221904,-1.357,0.040047007,0.231613227,1.07e-06,0.167935152,0.0256,204536.4819,0.837266667,130.62168
2030,0.753635588,-9.627855189,0.0235,0.058912775,1.07e-06,0.183364399,0.285581506,261628.358,0.793533333,115.005
2031,0.737655437,-9.461584329,0.168681152,5.36e-06,0.170832242,0.262945944,0.624788158,304764.2969,0.2904,113.00759
2032,0.561099875,-13.64671551,0.102260476,0.094813347,0.222669141,0.0243,0.676729785,278927.5996,0.5526,132.49425
2033,0.783571477,-9.298846811,0.166921888,0.223354846,0.057315321,0.056659964,0.0256,223455.7903,0.772533333,139.84703
2034,0.562602593,-2.908758866,0.171216349,0.143631255,0.292577014,0.161770213,0.562635461,237515.2421,0.4128,140.07509
2035,0.484480397,-3.653055991,0.0235,0.133859206,1.07e-06,0.243795315,0.576970909,283940.0729,0.908533333,148.88295
2036,0.774793457,-12.67154592,0.126719896,0.011685921,1.07e-06,0.163018546,0.574066903,241891.6695,0.679066667,188.01517
2037,0.773901453,-13.61285768,0.04691444,5.36e-06,0.245543995,0.185969595,0.694555913,222031.7582,0.5298,107.56299
2038,0.604847317,-7.935769506,0.079357282,0.259324781,1.07e-06,0.406326774,0.349749869,326511.5391,0.639466667,115.03983
2039,0.332029503,-3.357048694,0.053815398,5.36e-06,0.095839111,0.152866962,0.458849401,250557.2635,0.742533333,116.12486
2040,0.465920957,-1.357,0.145745889,0.272678264,1.07e-06,0.181213227,0.648467951,265071.7017,0.715333333,127.29096
2041,0.673069661,-8.753655435,0.0235,0.045627477,0.235907385,0.085968883,0.15897637,295835.7209,0.9074,140.53761
2042,0.581168013,-1.357,0.039905883,0.244899368,0.371799291,0.0243,0.243869892,183612.6612,0.908133333,130.63132
2043,0.607055344,-11.66111315,0.111899937,0.192793145,0.203401072,0.374907732,0.562323487,218831.0928,0.1816,158.75067
2044,0.402377708,-2.898349637,0.0235,0.516419073,0.159567416,0.297027083,0.335660229,164920.3269,0.838133333,86.43167
2045,0.604445581,-13.48670065,0.0235,5.36e-06,0.005938018,0.221563019,0.375026644,212895.2973,0.6388,97.55144
2046,0.402744759,-7.683658547,0.0235,0.527444221,0.184521338,0.120968207,0.485610445,288877.0236,0.955666667,130.18991
2047,0.648820607,-5.849238864,0.126566403,0.064760054,1.07e-06,0.343729071,0.817081777,296867.4696,0.3862,106.1646
2048,0.563454581,-9.501935665,0.0235,0.079713159,0.094385471,0.130442857,0.263977331,214015.7131,0.854,117.47534
2049,0.497960367,-6.132825019,0.076980314,0.525967435,0.075984452,0.096925005,0.923429815,283081.5822,0.851066667,94.49603
2050,0.508350365,-9.998655999,0.066654015,5.36e-06,0.376969391,0.0243,0.395577978,265815.8144,0.818333333,117.55963
2051,0.740048847,-21.84557325,0.108776646,0.073930026,0.346924369,0.071639505,0.496789442,317745.4131,0.601866667,86.80787
2052,0.622683331,-4.891796002,0.086629471,0.037004543,0.292784169,0.306940759,0.0256,287539.0818,0.424866667,169.64337
2053,0.632826778,-2.085397525,0.098362404,5.36e-06,0.09809527,0.335023454,0.978,168905.3732,0.6422,126.6714
2054,0.578858989,-12.90638694,0.102525002,5.36e-06,0.25902755,0.0243,0.785968367,270084.8668,0.547866667,160.47099
2055,0.781036985,-6.477640587,0.049679877,0.995,1.07e-06,0.296976279,0.0256,209828.6935,0.453333333,120.93115
2056,0.473439197,-9.241846505,0.061368453,0.068004467,0.042809206,0.0243,0.596057496,168896.0704,0.479933333,87.92386
2057,0.573527623,-11.55703099,0.096652148,0.203840495,0.273027583,0.183313688,0.341388225,163864.0509,0.279533333,110.65295
2058,0.531844861,-8.049380093,0.043553281,0.637384823,0.064747555,0.0243,0.573312071,156645.2493,0.858133333,121.92534
2059,0.56780345,-1.841458527,0.186795288,0.363778926,0.36876799,0.06288675,0.555800136,361073.7725,0.642866667,117.29205
2060,0.638222853,-15.27697327,0.09832187,0.592757317,0.03394956,0.077388885,0.547632522,285055.7428,0.040066667,131.53756
2061,0.763554473,-11.54784885,0.05947373,0.063777455,0.111581197,0.09751231,0.524904632,163864.303,0.4766,125.81747
2062,0.639661553,-10.7174574,0.0235,5.36e-06,0.142979689,0.329518774,0.0256,159990.3566,0.8318,108.63752
2063,0.849692224,-8.298565285,0.0235,0.253574644,0.085227477,0.314859042,0.267776297,271284.2375,0.948666667,86.72551
2064,0.41294948,-3.98775956,0.069523877,0.059326352,0.13684468,0.289980486,0.74477783,287949.1008,0.705066667,94.52615
2065,0.749124407,-17.00168572,0.0235,0.347768868,0.305037939,0.121534717,0.857153127,223242.9017,0.2776,76.91751
2066,0.742448258,-13.8828457,0.093610936,0.420740877,0.26245047,0.34113102,0.313522178,223083.1544,0.117066667,118.78287
2067,0.731379587,-11.09483344,0.114426003,0.282049061,0.087888022,0.369544072,0.754724107,183661.8683,0.005666667,74.92601
2068,0.582995379,-10.09870467,0.098955583,0.241758779,0.099223689,0.031629154,0.331619404,305524.6587,0.767466667,141.71458
2069,0.705611464,-1.357,0.0235,5.36e-06,0.058802072,0.307438277,0.637463244,206027.7429,0.5628,152.23849
2070,0.679815397,-5.997417984,0.0235,0.014898262,0.132336215,0.152350986,0.482536298,175947.3716,0.534266667,105.52833
2071,0.771137312,-1.357,0.0235,0.33756615,0.189511134,0.082389453,0.569592498,185516.0702,0.622333333,132.66808
2072,0.643516437,-5.244467951,0.039386151,0.392429887,0.383724061,0.076170254,0.386423065,180698.9171,0.1864,113.44956
2073,0.494814737,-8.985757964,0.06085571,0.235933454,1.07e-06,0.0243,0.754864379,211867.946,0.9074,106.25802
2074,0.73297613,-10.24152717,0.072966751,0.819124477,0.153924062,0.0243,0.443750641,232465.0014,0.3588,114.05947
2075,0.829196928,-8.710625751,0.11166555,0.159936914,1.07e-06,0.314068911,0.786434082,260405.0817,0.5354,78.73942
2076,0.586883203,-14.97640791,0.161939779,0.246714147,0.08781437,0.152909771,0.510518985,253542.9451,0.246666667,162.7547
2077,0.697727096,-15.30679845,0.059869069,5.36e-06,1.07e-06,0.0243,0.494555495,208886.7451,0.554533333,123.38759
2078,0.762814794,-3.660149888,0.115483869,0.185563153,1.07e-06,0.242709673,0.407799313,171858.0681,0.136866667,117.78192
2079,0.933346696,-7.891517695,0.057520574,0.527062487,1.07e-06,0.395500553,0.41356025,210821.7141,0.29,146.84331
2080,0.569694327,-9.081289086,0.0235,5.36e-06,0.151329496,0.180933584,0.856247363,259834.1301,0.846333333,147.90904
2081,0.783571477,-5.30686247,0.119199542,5.36e-06,1.07e-06,0.193725915,0.443334813,209453.3618,0.5818,132.33877
2082,0.483059246,-5.658926937,0.0235,0.451624343,1.07e-06,0.051933505,0.692835873,295065.0061,0.411866667,115.9753
2083,0.477078365,-7.746153037,0.139906148,0.416901128,0.221429887,0.216719561,0.473410574,156923.6155,0.0838,197.44817
2084,0.78876139,-6.620156255,0.162536519,0.017436529,0.265717716,0.300617617,0.777626946,224443.8662,0.509866667,106.10546
2085,0.737543262,-17.76912644,0.0235,5.36e-06,0.059979054,0.132947006,0.656098911,173029.7528,0.644066667,148.63353
2086,0.547186904,-9.238884602,0.104855492,0.424799723,0.039977739,0.063566283,0.947661347,237814.0515,0.164533333,137.08787
2087,0.67180233,-11.60846922,0.0235,0.137813892,1.07e-06,0.238217174,0.369997818,215910.6731,0.436866667,95.33964
2088,0.654558414,-3.93399951,0.0235,5.36e-06,1.07e-06,0.206329173,0.488949995,160984.5351,0.665066667,112.37204
2089,0.673713125,-1.357,0.142388559,0.634741037,0.22331166,0.047983449,0.383623861,303416.7137,0.907533333,117.37467
2090,0.515839484,-1.583731467,0.143313265,0.253318662,0.29476934,0.273429991,0.788759928,248266.8026,0.9826,78.3455
2091,0.769581684,-7.982828231,0.0235,0.766280013,1.07e-06,0.083027761,0.527992791,213949.2821,0.016866667,61.94955
2092,0.502699326,-13.42541043,0.121562114,0.077609252,0.076388239,0.055025949,0.608715434,304677.954,0.9848,101.60654
2093,0.466874753,-8.371795007,0.106963082,5.36e-06,0.171443255,0.246617342,0.723487038,217453.7984,0.674466667,85.22623
2094,0.682496647,-8.906201114,0.095924077,0.176905344,0.039181766,0.0243,0.551795236,264848.547,0.7558,144.07932
2095,0.638065875,-5.320086428,0.141110719,0.095837033,1.07e-06,0.114921488,0.915875748,246068.4776,0.2516,148.19031
2096,0.717286566,-10.08304086,0.134811339,5.36e-06,1.07e-06,0.286624676,0.369815603,243771.3373,0.739133333,96.86318
2097,0.717477639,-7.415312023,0.077708408,5.36e-06,0.017768663,0.0243,0.63422373,279750.9439,0.716866667,107.85099
2098,0.773658258,-12.14085419,0.074858018,0.125515576,1.07e-06,0.121679338,0.571229108,272976.8763,0.5148,175.69045
2099,0.819123926,-13.93425896,0.077048503,5.36e-06,1.07e-06,0.054500062,0.531209441,249343.6234,0.979,120.55292
2100,0.402239781,-14.91064062,0.158612678,0.338866138,0.142255979,0.175907625,0.361784334,246741.9132,0.187933333,141.69003
2101,0.781545892,-9.566145951,0.0235,0.223909096,1.07e-06,0.318538825,0.245069072,247909.7744,0.5678,160.7734
2102,0.524933671,-10.84544301,0.0235,0.058124879,1.07e-06,0.161446803,0.636451679,182887.9269,0.738466667,143.01578
2103,0.337522142,-7.824483541,0.0235,5.36e-06,0.268073254,0.038654448,0.636332668,295745.6395,0.748466667,96.25769
2104,0.67304514,-1.357,0.091645429,0.187038982,0.046837298,0.054470476,0.978,286816.6351,0.852,126.31606
2105,0.387430888,-5.361365326,0.087547707,0.072876187,0.206918473,0.0243,0.676908534,206857.25,0.6494,78.9177
2106,0.652617987,-5.790733257,0.153314954,0.444959265,0.287907846,0.098354801,0.735557727,286854.8558,0.024466667,175.24373
2107,0.769293801,-9.867166879,0.0235,0.495847996,0.162434293,0.367534383,0.428747495,123973.3784,0.1232,77.38084
2108,0.8499556,-15.95702727,0.035052394,0.56699851,0.30707518,0.107529979,0.932879303,372500.6754,0.084466667,134.4524
2109,0.452433381,-7.135570066,0.0235,0.188069087,0.068949994,0.188069087,0.337831397,208769.9408,0.312466667,157.34685
2110,0.839137597,-3.555730263,0.0235,0.624111366,0.191473808,0.272835663,0.351622377,254539.3914,0.753666667,154.77275
2111,0.719958685,-4.01171758,0.092710309,0.096000184,1.07e-06,0.086146147,0.253136915,211701.2392,0.937333333,75.17528
2112,0.566657924,-4.672988952,0.057906182,0.207864862,0.042312891,0.186065204,0.574598398,210948.4831,0.2848,174.24883
2113,0.447431509,-2.312061207,0.04268886,5.36e-06,0.290797762,0.0243,0.928687457,165831.8381,0.641866667,107.65678
2114,0.463105098,-10.48559932,0.140979152,0.593023273,1.07e-06,0.144098809,0.744774765,236967.1477,0.134066667,135.57836
2115,0.744381458,-14.72793862,0.0235,0.652803682,0.081209144,0.247829604,0.751504892,209699.7408,0.077466667,159.42909
2116,0.582826414,-11.56686099,0.246747803,0.160512635,1.07e-06,0.079948028,0.978,220356.5914,0.5388,126.74098
2117,0.42596799,-4.759826232,0.086335071,5.36e-06,1.07e-06,0.0243,0.352899954,290522.8698,0.583866667,140.42768
2118,0.697857348,-10.87905499,0.0235,0.738354919,0.252795469,0.231289721,0.596689405,281225.9076,0.246466667,107.93536
2119,0.63687433,-6.068141762,0.0235,0.149920238,1.07e-06,0.054440386,0.0256,216859.8124,0.629466667,86.47534
2120,0.469978906,-6.845210284,0.0235,0.175977135,1.07e-06,0.084898456,0.637658935,246821.2465,0.732133333,78.81288
2121,0.448748517,-15.06890459,0.0235,0.39055803,0.063572436,0.395611805,0.552595412,296472.8203,0.283933333,125.33618
2122,0.469545905,-1.357,0.106469977,0.492818801,0.23444623,0.415734973,0.693882655,299492.678,0.598866667,166.95105
2123,0.722046758,-12.91691118,0.165900576,0.496980219,1.07e-06,0.117418089,0.440138198,276592.8148,0.099133333,110.91158
2124,0.385853804,-10.67166911,0.099008832,0.395083007,1.07e-06,0.103736648,0.0256,138946.5976,0.9928,133.66367
2125,0.569123056,-2.858609039,0.180746897,0.372319461,1.07e-06,0.0243,0.640412838,258969.2319,0.619,101.95299
2126,0.975,-2.290612096,0.154636976,0.001856184,0.065096147,0.193600935,0.563669739,344832.192,0.8922,145.96676
2127,0.530966683,-1.357,0.102860247,5.36e-06,0.152296278,0.078423551,0.978,220181.5689,0.816,51.76354
2128,0.647865408,-13.88987956,0.077274273,0.036929576,1.07e-06,0.0243,0.071801262,316724.6032,0.942733333,104.17206
2129,0.847982323,-6.699938008,0.0235,5.36e-06,0.152939491,0.159945044,0.835888539,296768.8768,0.4764,128.33259
2130,0.603976869,-15.36577583,0.0235,0.183944162,0.44409856,0.246987001,0.379634255,155578.2318,0.0994,131.88927
2131,0.51495812,-9.472589793,0.078198005,0.188816983,0.189520294,0.172995374,0.448711772,266626.0304,0.4284,82.60965
2132,0.783573804,-1.357,0.038059893,0.598516795,1.07e-06,0.151922707,0.854135876,326516.4784,0.914266667,125.83378
2133,0.673589072,-4.894315603,0.0235,0.084088224,0.058591367,0.176560271,0.263988226,252866.4819,0.2684,112.99555
2134,0.802798778,-15.94350758,0.046163409,0.356513316,1.07e-06,0.184040814,0.787822761,277585.1215,0.0514,107.65678
2135,0.634416053,-1.357,0.042558783,0.016767193,0.167813261,0.155092171,0.493577995,310871.4738,0.857133333,75.19773
2136,0.656063147,-11.08133364,0.130049592,0.415905106,1.07e-06,0.070018809,0.652639058,142881.8884,0.082866667,85.23131
2137,0.543151051,-1.357,0.0235,0.15333973,0.079522211,0.145077002,0.433864282,202658.7395,0.6258,139.24614
2138,0.76353207,-7.254516423,0.038593558,0.32398048,0.383090634,0.237907627,0.327816416,159997.9742,0.625466667,116.17733
2139,0.451139828,-15.58491144,0.0235,0.265978219,0.061060247,0.308878453,0.804527758,179947.3302,0.020466667,102.91497
2140,0.484749079,-6.274552381,0.0235,0.372513917,0.21251985,0.055424552,0.446748242,291870.8606,0.992333333,85.89379
2141,0.7106249,-5.786510848,0.110287045,0.120328635,1.07e-06,0.170103171,0.551793137,230347.843,0.649733333,131.9901
2142,0.637665223,-13.13342915,0.0235,0.464585689,0.291622501,0.139886329,0.595714109,251446.9779,0.1894,93.5773
2143,0.746168857,-5.30303784,0.0235,0.347541989,0.022918278,0.05415506,0.380016372,214652.6953,0.749466667,115.73159
2144,0.912292433,-14.12061644,0.0235,0.25448818,0.273619309,0.397031452,0.281352974,255860.3514,0.5774,112.91358
2145,0.478884602,-11.07010965,0.161497174,0.476583041,0.154499977,0.143950212,0.0256,161163.1074,0.435466667,110.75931
2146,0.606907277,-7.619554511,0.037933452,0.037381625,0.153906112,0.262570522,0.749690523,237042.5201,0.305466667,124.61034
2147,0.975,-3.244958004,0.086425678,0.746804933,0.065239563,0.0243,0.676064449,151413.4781,0.5128,105.57226
2148,0.975,-16.86524687,0.0235,0.313975435,0.143924132,0.171498794,0.679623587,320158.8109,0.185533333,75.51939
2149,0.629815505,-9.14072072,0.109899353,0.516664201,1.07e-06,0.093900328,0.592730827,179425.5152,0.1702,112.65225
2150,0.602612695,-23.73400197,0.154639366,5.36e-06,1.07e-06,0.263965326,0.509439234,322403.4095,0.9982,125.2571
2151,0.534383035,-8.460529046,0.127479018,0.439538713,0.457898072,0.0243,0.446924961,297549.0294,0.437866667,155.0624
2152,0.366933551,-4.457529471,0.159735448,0.4589086,0.105835862,0.038060284,0.717617083,266848.1315,0.934666667,99.27078
2153,0.554745778,-10.60574908,0.075793895,0.613895329,0.011369499,0.332572067,0.685826899,210920.4966,0.013866667,122.62256
2154,0.352217634,-8.683750786,0.097327982,0.193559368,0.038461841,0.0243,0.907686133,238845.5371,0.5168,156.54255
2155,0.594933231,-8.539789111,0.0235,0.277831353,0.038631727,0.288716275,0.907724509,159736.2919,0.051866667,114.54184
2156,0.589985292,-5.783992328,0.0235,0.261778162,0.081153281,0.180795015,0.354447516,182395.5037,0.501066667,128.43697
2157,0.643126793,-5.151848397,0.051605839,0.449670791,1.07e-06,0.139816094,0.818151017,210890.8543,0.298733333,117.83064
2158,0.724893158,-20.30508873,0.0235,0.844887701,1.07e-06,0.355515928,0.0256,261267.2566,0.638,111.58428
2159,0.764170203,-3.64249288,0.029395488,0.373912371,0.056339939,0.208811497,0.362427768,205247.2816,0.070133333,169.42594
2160,0.783587012,-11.91388215,0.120645861,0.182879093,0.08427315,0.0243,0.912154881,257928.2155,0.517866667,145.68765
2161,0.794417108,-1.357,0.0235,0.47392585,0.352080897,0.170033167,0.682359247,271260.5072,0.6458,107.4713
2162,0.622908026,-8.828452637,0.0235,0.243780224,0.002629862,0.131624408,0.491617981,294816.7111,0.295466667,120.27972
2163,0.603407693,-14.68765546,0.184906956,0.634321053,0.012536886,0.118844067,0.652399932,225455.6334,0.161666667,56.28718
2164,0.811472474,-13.47152489,0.172614603,0.066007962,0.155637058,0.262408734,0.663088609,212831.2445,0.496733333,103.52159
2165,0.539657853,-3.908802707,0.079452494,0.36751866,1.07e-06,0.0243,0.724587054,235720.9078,0.7794,97.99657
2166,0.542171166,-1.357,0.130227987,0.372909096,0.232454146,0.0243,0.848802835,167798.6998,0.412866667,81.04854
2167,0.503815324,-12.4946862,0.184035769,0.447513399,1.07e-06,0.135897361,0.590987273,244345.0587,0.037866667,73.01365
2168,0.847062242,-1.357,0.0235,0.063215905,0.403867758,0.204025144,0.0256,244963.1644,0.4984,141.29082
2169,0.488815497,-16.91944999,0.127314788,0.995,1.07e-06,0.388958316,0.589835167,261261.7045,0.140466667,114.87822
2170,0.373987992,-10.56909238,0.0235,0.248862244,0.068691467,0.10878886,0.338823308,204735.9911,0.138866667,113.75437
2171,0.605959395,-12.08120581,0.077292056,0.379717866,1.07e-06,0.334435661,0.913008308,161768.5996,0.003866667,88.11893
2172,0.328527243,-12.13457559,0.090520607,5.36e-06,0.187713861,0.058982348,0.546519571,262897.7252,0.626466667,109.03431
2173,0.646033302,-3.998962283,0.0235,0.068981241,1.07e-06,0.255933884,0.386941925,342708.1416,0.935266667,130.11076
2174,0.636883465,-9.12453993,0.124539312,0.16951776,0.012456394,0.0243,0.592320647,277040.7802,0.4532,102.87575
2175,0.654559936,-11.45562535,0.047867542,0.07851732,0.121871108,0.387749927,0.75752751,343952.6954,0.2612,140.93997
2176,0.644043125,-8.572639888,0.059916111,0.22663905,0.457800982,0.0243,0.496523896,372673.5113,0.882866667,150.94984
2177,0.784722381,-9.067937219,0.025567849,0.191377339,0.257835358,0.036792543,0.431201761,168862.0949,0.783533333,117.50383
2178,0.547088913,-7.039549294,0.076828182,0.457514173,1.07e-06,0.36039615,0.536719576,252841.6255,0.065666667,102.65787
2179,0.788398959,-8.993377489,0.120310052,0.516869776,0.229903242,0.332375676,0.739208944,274491.7333,0.0928,168.18681
2180,0.604745167,-6.135557436,0.049906553,5.36e-06,1.07e-06,0.0243,0.464034683,309909.3475,0.7084,107.33997
2181,0.571599355,-1.357,0.130932534,0.362570893,0.397531681,0.190985329,0.35270596,149469.8683,0.2778,125.93034
2182,0.587914148,-6.74083047,0.0235,0.454928824,0.451626558,0.111632208,0.780044458,259864.7743,0.4142,167.301
2183,0.603495173,-2.162437027,0.135965993,0.013218024,0.253849576,0.2954323,0.858404388,157865.0012,0.9304,100.14455
2184,0.722147816,-6.812741688,0.027480167,0.383826472,0.251714443,0.0243,0.644434404,187579.7538,0.491333333,164.51433
2185,0.480095219,-12.88115909,0.048102698,0.27461124,0.053868158,0.226797704,0.584884229,220829.9394,0.106466667,114.54627
2186,0.441389166,-8.641682005,0.058738131,0.390794424,1.07e-06,0.054328928,0.454764725,296895.5843,0.864066667,101.29202
2187,0.592354753,-4.865686943,0.0235,0.735406044,1.07e-06,0.224835646,0.638457684,304545.0822,0.604533333,104.43563
2188,0.477795239,-8.539385531,0.075002445,5.36e-06,0.466712685,0.0243,0.739593326,270027.3291,0.848666667,94.26298
2189,0.677908129,-5.527098833,0.0235,0.053358466,0.143698805,0.171735163,0.824786912,212535.9912,0.3324,129.39215
2190,0.706589443,-8.879138834,0.085194179,0.507769643,1.07e-06,0.302924851,0.788795969,290980.8122,0.030866667,94.99243
2191,0.472211437,-13.3573156,0.070722566,0.122979267,1.07e-06,0.190864347,0.408717274,149914.9671,0.625466667,131.60399
2192,0.732923142,-1.357,0.091536641,5.36e-06,0.244429855,0.042733856,0.509862914,341561.3308,0.7194,132.99757
2193,0.551207369,-5.624941073,0.0235,0.527783332,0.312020293,0.064058185,0.722147265,282529.2946,0.486066667,124.58331
2194,0.711444629,-2.363624108,0.052683007,0.265083272,1.07e-06,0.0243,0.737346064,210970.7155,0.556933333,106.15689
2195,0.476679777,-1.357,0.0235,0.168967585,0.173965271,0.091664814,0.456020292,294027.0309,0.824133333,140.22866
2196,0.553825298,-12.69315951,0.0235,0.129023925,0.001235487,0.115949145,0.506026281,122669.6772,0.285466667,97.12324
2197,0.933943678,-3.253729893,0.0235,0.341616295,0.233534995,0.271407475,0.287971016,295869.8761,0.835133333,119.33997
2198,0.574060326,-9.392807427,0.056113441,0.411616213,1.07e-06,0.304522174,0.492839822,232350.5132,0.344866667,148.63081
2199,0.624089075,-7.192095056,0.064507633,5.36e-06,0.058967953,0.0243,0.428730332,296864.056,0.629466667,107.04656
2200,0.554467763,-12.68792975,0.081486644,0.33463604,0.395869249,0.126047449,0.978,343088.3939,0.0126,132.9887
2201,0.676833266,-4.038896634,0.175820961,0.285036461,0.273427984,0.0243,0.313534685,305782.7356,0.393066667,185.80621
2202,0.530426257,-7.233625861,0.166800507,5.36e-06,0.038762827,0.084098182,0.0256,170947.8495,0.9814,99.60802
2203,0.828408794,-20.68708165,0.162783481,0.086525818,0.050930152,0.367859237,0.793648372,276051.2342,0.6462,76.43087
2204,0.402330609,-13.49653152,0.110193122,0.106785744,0.078531613,0.170121148,0.0256,208565.0061,0.9724,124.65407
2205,0.368743286,-2.868869908,0.0235,0.305525032,0.181267605,0.307895158,0.0256,225110.5104,0.419866667,123.49029
2206,0.504835883,-8.908120645,0.0235,0.116905435,1.07e-06,0.248098429,0.813131796,271682.5388,0.049266667,121.013
2207,0.645815689,-8.121786817,0.0235,0.240523426,0.091629534,0.146929314,0.469952098,224401.0939,0.4572,105.29603
2208,0.734177518,-12.14954904,0.109127536,0.397439081,0.149868755,0.0243,0.320064417,251626.8124,0.620866667,84.94453
2209,0.671605635,-5.320086424,0.044786051,0.682512026,1.07e-06,0.276401772,0.543225777,134487.3961,0.042333333,126.00509
2210,0.576788817,-5.303024048,0.0235,0.221661941,0.091586704,0.219839027,0.44370971,142616.6338,0.397466667,139.53138
2211,0.816085843,-5.96526661,0.08587919,0.412065806,0.05279566,0.0243,0.795770404,282578.429,0.532133333,130.98751
2212,0.717046096,-1.357,0.0235,0.724892077,1.07e-06,0.306736984,0.479816387,322495.2932,0.525866667,133.98047
2213,0.681725019,-8.320099677,0.058724199,5.36e-06,0.124517086,0.0243,0.556924891,153561.894,0.803933333,96.04237
2214,0.743402369,-2.734383842,0.0235,0.153960774,1.07e-06,0.131658237,0.487050557,254588.6656,0.426466667,107.29762
2215,0.975,-13.06717175,0.0235,0.623909143,0.303027061,0.300809951,0.0256,220158.7161,0.6994,150.89765
2216,0.638036673,-17.10262233,0.087200739,0.144801507,0.402268316,0.0243,0.681110901,309516.2707,0.5582,99.21687
2217,0.834349893,-3.934389826,0.048366047,0.032583826,0.349815011,0.393523471,0.294069246,177951.7892,0.9308,98.57835
2218,0.975,-9.083794502,0.047867542,0.496004568,0.077203622,0.0243,0.562583812,264927.9985,0.3154,142.77564
2219,0.829766498,-17.08266565,0.118089441,0.281426985,0.191933548,0.064570512,0.438524448,146652.2027,0.081266667,104.29415
